orderid,brand_name,product_name,sales_ammount,sales_date
0027072,Samsung,galaxy11,68352.05,2019-02-12
0027073,Samsung,watch340,48851.11,2020-03-19
0027074,Samsung,watch340,33868.99,2018-07-12
0027075,Nokia,Nk400,61968.41,2018-06-10
0027076,Nokia,Nk500,13879.23,2019-03-07
0027077,Apple,iphone12,71237.32,2018-06-22
0027078,Samsung,watch340,80537.29,2018-07-15
0027079,Samsung,watch340,63655.31,2018-06-21
0027080,Samsung,galaxy12,52319.96,2019-09-18
0027081,Samsung,galaxy13,85724.49,2019-06-29
0027082,Nokia,Nk500,85212.47,2019-06-22
0027083,Apple,iphone12,48251.03,2018-07-06
0027084,Apple,IpadMini,71893.19,2019-02-21
0027085,Apple,IpadMax,9136.64,2019-10-10
0027086,Nokia,Nk320,32074.89,2018-08-14
0027087,Samsung,galaxy11,21197.79,2019-09-10
0027088,Nokia,Nk500,6693.98,2020-04-03
0027089,Apple,IpadMax,89515.08,2019-07-03
0027090,Samsung,galaxy10,45113.64,2019-08-30
0027091,Samsung,galaxy13,57538.37,2019-03-20
0027092,Apple,laptop256,71308.93,2018-12-26
0027093,Samsung,galaxy11,56336.84,2018-07-10
0027094,Apple,iphoneSE,59631.27,2020-02-28
0027095,Nokia,Nk400,50311.75,2018-06-01
0027096,Apple,Macbook512,9019.7,2018-07-28
0027097,Samsung,galaxy11,23223.23,2019-08-29
0027098,Samsung,galaxy10,38688.1,2019-01-19
0027099,Nokia,Nk500,69539.45,2019-12-11
0027100,Apple,laptop256,67293.84,2020-04-21
0027101,Nokia,Nk500,1441.74,2019-01-21
0027102,Samsung,watch320,10585.64,2018-08-20
0027103,Samsung,galaxy11,61077.53,2018-10-08
0027104,Apple,iphone11,96041.03,2018-05-24
0027105,Nokia,Nk320,23452.15,2018-11-02
0027106,Apple,IpadMini,3317.63,2018-12-10
0027107,Apple,Macbook512,4812.59,2019-06-29
0027108,Samsung,galaxy12,39611.14,2020-04-08
0027109,Nokia,Nk400,84962.67,2018-08-28
0027110,Samsung,watch340,77013.38,2018-06-29
0027111,Samsung,watch340,31830.84,2018-05-23
0027112,Samsung,galaxy11,86713.95,2018-09-16
0027113,Apple,laptop256,41460.72,2020-01-30
0027114,Apple,iphoneSE,17677.45,2019-09-15
0027115,Nokia,Nk400,36903.32,2018-12-29
0027116,Samsung,galaxy13,66205.76,2020-01-16
0027117,Samsung,galaxy12,69548.42,2019-06-07
0027118,Nokia,Nk320,76146.25,2020-01-23
0027119,Nokia,Nk500,12129.16,2018-09-04
0027120,Nokia,Nk320,97796.17,2018-12-26
0027121,Apple,iphone11,21996.24,2018-05-28
0027122,Nokia,Nk320,22600.91,2019-06-17
0027123,Samsung,galaxy13,81475.43,2019-06-08
0027124,Nokia,Nk320,89758.88,2019-10-31
0027125,Apple,laptop256,3837.06,2020-02-13
0027126,Samsung,galaxy10,87290.04,2019-06-16
0027127,Apple,Macbook512,82084.13,2019-01-06
0027128,Apple,iphone12,6196.36,2019-01-30
0027129,Samsung,galaxy10,96768.82,2018-05-20
0027130,Apple,IpadMini,37691.89,2019-07-18
0027131,Samsung,galaxy11,79608.5,2018-10-11
0027132,Samsung,galaxy11,53271.12,2019-09-05
0027133,Apple,IpadMini,3058.65,2019-01-31
0027134,Samsung,watch320,91689.92,2018-10-08
0027135,Apple,Macbook512,56568.98,2019-08-07
0027136,Nokia,Nk400,72093.84,2018-09-10
0027137,Nokia,Nk500,38809.73,2018-09-27
0027138,Apple,iphone11,41803.63,2019-07-22
0027139,Samsung,galaxy13,22359.42,2020-01-22
0027140,Apple,iphone13,8116.89,2020-03-28
0027141,Samsung,watch340,55847.18,2019-03-05
0027142,Samsung,watch340,23594.84,2019-12-13
0027143,Samsung,galaxy10,80213.55,2020-03-12
0027144,Nokia,Nk320,24107.68,2019-05-28
0027145,Nokia,Nk320,77776.12,2020-04-04
0027146,Samsung,galaxy10,7939.3,2018-12-11
0027147,Nokia,Nk500,34968.18,2018-09-22
0027148,Apple,iphone11,60560.59,2018-06-12
0027149,Apple,iphoneSE,40805.47,2019-08-21
0027150,Apple,iphone11,97413.53,2018-08-04
0027151,Nokia,Nk320,8856.14,2019-12-02
0027152,Nokia,Nk320,21226.9,2019-10-12
0027153,Samsung,watch320,27585.53,2018-07-22
0027154,Nokia,Nk400,73335.47,2019-07-06
0027155,Apple,Macbook512,85597.25,2019-05-08
0027156,Apple,Macbook512,94261.33,2020-04-20
0027157,Apple,iphone13,28210.16,2019-05-31
0027158,Apple,iphoneSE,79871.64,2020-01-15
0027159,Samsung,galaxy11,32688.64,2018-07-21
0027160,Samsung,galaxy13,88431.6,2019-11-18
0027161,Apple,iphone11,27587.51,2019-09-24
0027162,Nokia,Nk500,27048.86,2020-04-06
0027163,Nokia,Nk320,34782.5,2020-01-06
0027164,Apple,iphone12,41087.56,2018-08-02
0027165,Nokia,Nk500,64119.02,2019-05-07
0027166,Samsung,galaxy12,86587.95,2020-02-19
0027167,Apple,iphone13,13379.1,2019-07-13
0027168,Apple,laptop256,49141.29,2018-08-22
0027169,Nokia,Nk320,9076.63,2018-11-24
0027170,Nokia,Nk320,42589.19,2020-03-08
0027171,Apple,laptop256,9668.5,2019-03-24
0027172,Samsung,watch320,33989.67,2018-05-14
0027173,Samsung,galaxy13,3582.15,2018-09-06
0027174,Samsung,galaxy10,35301.06,2020-03-18
0027175,Nokia,Nk400,86005.24,2018-07-20
0027176,Nokia,Nk500,86366.38,2019-10-27
0027177,Nokia,Nk500,97693.04,2018-05-27
0027178,Samsung,watch320,27332.71,2019-05-23
0027179,Samsung,watch320,75315.83,2019-10-23
0027180,Nokia,Nk500,24916.05,2019-09-24
0027181,Nokia,Nk500,26574.26,2018-07-19
0027182,Nokia,Nk500,93060.92,2020-04-02
0027183,Apple,IpadMini,32767.12,2019-01-11
0027184,Samsung,watch320,57692.59,2019-03-13
0027185,Samsung,watch320,1145.25,2020-03-13
0027186,Apple,iphone11,88705.14,2019-12-31
0027187,Nokia,Nk500,51452.54,2018-11-28
0027188,Samsung,galaxy11,94156.94,2020-03-22
0027189,Samsung,watch340,57701.78,2019-02-15
0027190,Samsung,galaxy10,25788.29,2019-03-14
0027191,Nokia,Nk400,56652.36,2019-09-03
0027192,Apple,iphone12,2575.7,2019-02-09
0027193,Samsung,watch340,30745.77,2019-03-19
0027194,Nokia,Nk500,57496.04,2019-05-28
0027195,Nokia,Nk500,47583.84,2018-07-19
0027196,Nokia,Nk400,45321.43,2019-03-24
0027197,Apple,laptop256,43678.62,2018-06-24
0027198,Samsung,watch340,1447.42,2018-10-22
0027199,Apple,Macbook512,77990.92,2018-05-09
0027200,Apple,iphone12,27436.86,2019-03-02
0027201,Nokia,Nk400,47351.45,2019-02-14
0027202,Samsung,watch320,14965.06,2019-06-25
0027203,Apple,IpadMax,60983.79,2019-01-02
0027204,Nokia,Nk320,36447.99,2019-02-19
0027205,Nokia,Nk400,55184.95,2018-11-01
0027206,Samsung,galaxy13,61775.18,2018-09-20
0027207,Samsung,galaxy11,26935.03,2019-07-25
0027208,Apple,iphone11,96845.5,2018-09-16
0027209,Nokia,Nk320,5851.17,2018-05-16
0027210,Samsung,galaxy12,76571.42,2019-03-04
0027211,Nokia,Nk400,5608.68,2019-09-08
0027212,Samsung,galaxy13,24736.72,2018-12-06
0027213,Nokia,Nk320,84956.89,2019-01-31
0027214,Samsung,watch320,24733.4,2019-11-24
0027215,Apple,iphone11,31856.49,2020-03-09
0027216,Nokia,Nk400,55590.97,2019-11-01
0027217,Nokia,Nk400,36056.17,2019-11-04
0027218,Nokia,Nk320,80417.79,2020-04-01
0027219,Samsung,galaxy10,92413.18,2019-11-14
0027220,Nokia,Nk320,10939.5,2018-06-05
0027221,Nokia,Nk320,53281.4,2019-08-09
0027222,Apple,iphone12,73655.32,2019-01-24
0027223,Apple,iphoneSE,42480.79,2018-10-27
0027224,Nokia,Nk320,80545.47,2019-06-03
0027225,Apple,IpadMax,65734.03,2019-02-27
0027226,Apple,Macbook512,12684.1,2018-06-03
0027227,Apple,IpadMax,37997.23,2020-03-09
0027228,Samsung,galaxy11,97190.53,2018-05-08
0027229,Apple,IpadMini,16573.96,2018-05-04
0027230,Nokia,Nk400,6200.75,2019-11-12
0027231,Nokia,Nk320,99582.89,2019-09-20
0027232,Nokia,Nk400,27459.77,2019-01-09
0027233,Nokia,Nk320,53147.9,2020-04-17
0027234,Apple,iphone12,62153.21,2018-08-25
0027235,Nokia,Nk320,28043.23,2018-06-18
0027236,Samsung,galaxy11,340.4,2018-06-04
0027237,Nokia,Nk500,98976.98,2018-06-29
0027238,Apple,iphone12,42118.06,2019-12-04
0027239,Nokia,Nk500,25605.77,2018-11-17
0027240,Nokia,Nk400,99765.55,2020-01-21
0027241,Samsung,galaxy13,69766.6,2019-12-26
0027242,Apple,laptop256,85524.32,2019-09-14
0027243,Samsung,watch320,95354.89,2019-05-14
0027244,Apple,iphone12,65662.29,2019-02-20
0027245,Samsung,watch320,87148.0,2019-04-26
0027246,Samsung,galaxy12,65217.48,2019-09-20
0027247,Apple,IpadMini,8409.34,2020-01-25
0027248,Samsung,galaxy11,97904.36,2018-11-24
0027249,Samsung,galaxy13,52439.36,2019-05-31
0027250,Samsung,watch340,56186.03,2019-04-25
0027251,Nokia,Nk500,82906.11,2019-02-14
0027252,Apple,IpadMax,52467.0,2018-10-18
0027253,Apple,iphone13,25165.88,2018-05-25
0027254,Nokia,Nk400,48527.16,2020-04-23
0027255,Nokia,Nk320,26923.96,2019-11-11
0027256,Apple,iphoneSE,1122.41,2020-02-14
0027257,Samsung,galaxy13,26048.7,2018-07-17
0027258,Samsung,galaxy13,44697.54,2020-01-20
0027259,Nokia,Nk320,71974.04,2020-04-25
0027260,Nokia,Nk400,24919.46,2020-04-03
0027261,Samsung,galaxy10,85521.6,2018-06-27
0027262,Apple,laptop256,35233.64,2020-02-11
0027263,Nokia,Nk400,51736.92,2019-03-19
0027264,Nokia,Nk400,55037.85,2019-01-05
0027265,Apple,Macbook512,73519.15,2020-04-26
0027266,Nokia,Nk400,54387.67,2019-05-22
0027267,Apple,laptop256,33503.9,2019-04-05
0027268,Apple,laptop256,85752.62,2018-11-25
0027269,Apple,iphone12,68267.55,2020-04-06
0027270,Samsung,watch340,86007.99,2019-12-09
0027271,Nokia,Nk500,72687.3,2020-01-18
0027272,Apple,iphone13,55740.15,2020-04-28
0027273,Samsung,galaxy12,39053.99,2019-03-09
0027274,Nokia,Nk500,35220.46,2018-10-18
0027275,Nokia,Nk500,45826.59,2019-11-06
0027276,Samsung,watch340,63193.85,2019-08-06
0027277,Samsung,watch340,65902.29,2019-08-10
0027278,Apple,iphone11,30481.7,2019-08-05
0027279,Samsung,watch320,42934.91,2019-10-21
0027280,Apple,Macbook512,4571.35,2020-03-24
0027281,Nokia,Nk400,14736.38,2020-03-22
0027282,Samsung,watch320,32792.42,2019-01-08
0027283,Apple,Macbook512,3951.07,2019-11-15
0027284,Samsung,galaxy13,93504.93,2019-07-11
0027285,Samsung,galaxy13,58035.59,2018-07-29
0027286,Apple,laptop256,35696.34,2019-02-23
0027287,Samsung,watch340,14782.77,2018-08-21
0027288,Apple,iphoneSE,60863.58,2019-08-11
0027289,Samsung,galaxy10,47779.59,2020-02-06
0027290,Apple,IpadMax,81131.37,2018-08-07
0027291,Samsung,galaxy10,19154.38,2019-06-13
0027292,Nokia,Nk320,40863.13,2019-12-02
0027293,Apple,Macbook512,77026.66,2018-12-11
0027294,Samsung,watch340,67760.39,2020-04-04
0027295,Apple,IpadMini,31489.25,2018-12-25
0027296,Apple,Macbook512,16835.05,2018-05-17
0027297,Nokia,Nk400,25832.19,2019-09-20
0027298,Samsung,galaxy10,73672.56,2019-05-25
0027299,Samsung,watch320,59343.71,2018-09-23
0027300,Nokia,Nk400,25151.12,2020-04-04
0027301,Samsung,watch340,97756.63,2019-02-27
0027302,Nokia,Nk400,7884.03,2019-07-10
0027303,Apple,iphone12,54385.23,2018-05-24
0027304,Nokia,Nk500,95603.65,2019-10-23
0027305,Nokia,Nk320,61315.13,2018-11-26
0027306,Samsung,galaxy13,43194.06,2019-09-21
0027307,Apple,iphone11,62227.56,2019-06-23
0027308,Nokia,Nk320,60779.96,2019-01-09
0027309,Samsung,watch320,53072.18,2019-01-12
0027310,Samsung,galaxy11,11976.57,2018-09-09
0027311,Apple,Macbook512,60736.69,2020-02-27
0027312,Samsung,galaxy10,8207.18,2019-03-25
0027313,Apple,iphone12,55726.54,2020-04-17
0027314,Apple,laptop256,67048.29,2019-11-12
0027315,Samsung,watch320,60273.14,2019-08-10
0027316,Samsung,watch320,20250.13,2019-05-29
0027317,Nokia,Nk320,33949.32,2018-11-28
0027318,Nokia,Nk400,53315.37,2019-11-21
0027319,Apple,iphone11,83.32,2020-01-21
0027320,Samsung,galaxy11,42648.01,2018-05-27
0027321,Apple,iphone11,22941.02,2018-07-09
0027322,Nokia,Nk320,97268.21,2019-09-13
0027323,Apple,iphoneSE,47703.56,2018-05-14
0027324,Samsung,galaxy13,88237.92,2020-03-13
0027325,Apple,IpadMax,86383.23,2019-05-17
0027326,Apple,iphone11,95253.19,2019-03-27
0027327,Samsung,watch320,23400.25,2019-11-25
0027328,Nokia,Nk400,54859.11,2019-03-09
0027329,Samsung,galaxy10,86281.32,2020-03-12
0027330,Nokia,Nk500,83105.15,2019-07-27
0027331,Apple,IpadMax,21754.55,2019-02-23
0027332,Nokia,Nk500,44254.75,2018-07-21
0027333,Nokia,Nk400,53207.04,2019-12-07
0027334,Nokia,Nk500,58270.95,2018-08-13
0027335,Samsung,galaxy10,55293.84,2018-11-09
0027336,Samsung,watch340,46498.52,2019-08-26
0027337,Samsung,galaxy10,56095.88,2018-11-06
0027338,Apple,iphone13,90337.41,2019-10-27
0027339,Nokia,Nk320,90865.46,2018-11-07
0027340,Nokia,Nk500,46954.82,2019-01-08
0027341,Samsung,galaxy13,8421.61,2019-12-17
0027342,Apple,Macbook512,40163.01,2019-12-19
0027343,Nokia,Nk400,26165.66,2020-04-25
0027344,Apple,IpadMini,8988.28,2019-06-04
0027345,Apple,IpadMini,3752.15,2020-03-06
0027346,Apple,iphone13,2256.33,2018-11-26
0027347,Apple,IpadMax,52930.74,2018-07-07
0027348,Apple,IpadMini,33727.77,2020-04-23
0027349,Apple,iphone11,99978.95,2019-10-27
0027350,Samsung,galaxy13,53305.14,2019-10-15
0027351,Apple,iphone11,49698.2,2019-11-09
0027352,Apple,iphone12,86800.57,2020-01-27
0027353,Nokia,Nk400,2121.82,2019-06-02
0027354,Samsung,galaxy11,65004.57,2018-07-25
0027355,Nokia,Nk400,91614.17,2018-08-01
0027356,Nokia,Nk400,91890.65,2020-02-21
0027357,Nokia,Nk400,91922.57,2019-11-05
0027358,Nokia,Nk500,88571.7,2020-01-31
0027359,Apple,IpadMini,38426.69,2018-06-11
0027360,Samsung,watch320,76505.76,2019-05-20
0027361,Samsung,galaxy13,82425.48,2020-04-13
0027362,Samsung,watch340,59373.5,2018-09-24
0027363,Samsung,watch320,71795.2,2019-03-05
0027364,Nokia,Nk320,67094.12,2019-11-25
0027365,Apple,iphone12,34219.58,2020-04-10
0027366,Nokia,Nk400,22932.42,2019-05-18
0027367,Nokia,Nk500,32787.28,2019-05-29
0027368,Samsung,galaxy13,70984.0,2019-07-01
0027369,Samsung,watch340,47463.16,2019-07-06
0027370,Apple,iphone13,73556.09,2020-01-06
0027371,Samsung,galaxy10,47783.44,2018-08-07
0027372,Samsung,galaxy10,61751.76,2019-05-09
0027373,Samsung,galaxy13,9836.51,2020-04-17
0027374,Nokia,Nk320,41780.88,2019-10-12
0027375,Nokia,Nk400,68403.9,2019-12-04
0027376,Samsung,galaxy10,44623.62,2019-07-23
0027377,Nokia,Nk400,88853.28,2019-09-27
0027378,Samsung,watch340,61430.21,2018-09-24
0027379,Samsung,galaxy11,59067.86,2019-08-15
0027380,Samsung,galaxy13,57832.23,2018-05-11
0027381,Nokia,Nk320,82309.37,2019-09-24
0027382,Apple,iphone11,28120.24,2018-08-25
0027383,Nokia,Nk320,52053.43,2019-05-02
0027384,Samsung,galaxy13,83851.78,2018-05-17
0027385,Nokia,Nk320,21877.48,2018-06-07
0027386,Nokia,Nk400,45812.29,2018-07-27
0027387,Samsung,watch340,62697.74,2020-03-01
0027388,Apple,iphoneSE,54490.82,2018-11-30
0027389,Nokia,Nk500,95939.27,2018-07-04
0027390,Apple,IpadMini,22297.45,2020-04-02
0027391,Samsung,galaxy13,70945.78,2018-12-09
0027392,Samsung,galaxy13,49954.62,2020-01-30
0027393,Apple,laptop256,15413.76,2018-09-04
0027394,Samsung,galaxy13,88982.05,2019-09-08
0027395,Samsung,galaxy11,15892.82,2018-08-13
0027396,Nokia,Nk400,96103.7,2020-04-22
0027397,Samsung,watch340,11161.0,2018-09-02
0027398,Apple,iphoneSE,84287.42,2019-11-04
0027399,Apple,iphoneSE,69320.02,2018-10-02
0027400,Apple,iphone12,75853.8,2019-08-20
0027401,Apple,iphone12,63708.86,2018-08-13
0027402,Samsung,galaxy10,73933.93,2019-07-27
0027403,Samsung,galaxy11,12622.97,2020-02-18
0027404,Apple,IpadMax,35538.87,2019-02-01
0027405,Nokia,Nk500,93745.3,2018-09-23
0027406,Samsung,galaxy12,14040.4,2019-11-26
0027407,Apple,iphone12,11753.59,2019-09-23
0027408,Apple,laptop256,62675.9,2019-07-29
0027409,Apple,iphone13,58389.99,2019-08-06
0027410,Apple,laptop256,26279.78,2019-11-28
0027411,Apple,iphone13,10702.99,2019-03-09
0027412,Samsung,galaxy13,39522.87,2019-12-03
0027413,Apple,iphone11,76712.07,2019-09-21
0027414,Nokia,Nk500,17308.83,2020-03-09
0027415,Samsung,watch340,16229.52,2020-01-28
0027416,Apple,iphone12,30718.81,2019-09-05
0027417,Nokia,Nk500,60253.81,2018-05-19
0027418,Apple,laptop256,87434.6,2020-03-21
0027419,Samsung,galaxy10,28361.17,2019-08-20
0027420,Apple,iphone12,90408.62,2019-10-24
0027421,Nokia,Nk500,17214.73,2018-11-30
0027422,Samsung,galaxy12,58743.83,2019-11-02
0027423,Samsung,watch320,65563.65,2020-03-18
0027424,Samsung,watch320,7928.9,2019-08-02
0027425,Nokia,Nk320,45001.01,2018-05-09
0027426,Apple,iphone12,91616.34,2019-12-24
0027427,Samsung,galaxy13,6775.09,2018-06-19
0027428,Samsung,galaxy10,19261.24,2018-10-17
0027429,Apple,IpadMini,23430.53,2019-09-07
0027430,Apple,iphone12,78418.87,2019-04-02
0027431,Samsung,galaxy12,81663.23,2018-05-29
0027432,Apple,iphone13,78551.75,2018-08-14
0027433,Apple,IpadMini,67353.04,2019-04-10
0027434,Samsung,galaxy12,29093.96,2020-03-09
0027435,Samsung,watch340,42700.5,2019-07-06
0027436,Nokia,Nk320,12686.43,2019-02-06
0027437,Samsung,watch340,21884.28,2019-05-03
0027438,Apple,Macbook512,29516.8,2019-04-05
0027439,Samsung,galaxy13,12088.39,2018-12-01
0027440,Samsung,galaxy13,86431.36,2019-01-23
0027441,Apple,IpadMax,8230.49,2018-07-09
0027442,Apple,IpadMax,5287.42,2019-04-04
0027443,Nokia,Nk400,5482.26,2019-07-06
0027444,Samsung,watch340,5113.26,2019-10-29
0027445,Nokia,Nk500,21666.94,2019-10-29
0027446,Nokia,Nk320,70713.4,2018-12-02
0027447,Nokia,Nk320,72605.04,2019-01-01
0027448,Nokia,Nk320,69244.61,2018-12-16
0027449,Apple,Macbook512,60941.15,2020-01-07
0027450,Apple,laptop256,4609.61,2019-05-15
0027451,Samsung,watch320,12703.36,2019-01-31
0027452,Samsung,galaxy13,4346.04,2019-04-27
0027453,Samsung,galaxy12,58003.03,2020-02-14
0027454,Samsung,galaxy11,98709.93,2019-11-22
0027455,Apple,iphone12,36034.02,2019-09-12
0027456,Nokia,Nk500,93899.49,2018-05-05
0027457,Apple,Macbook512,65193.33,2018-05-27
0027458,Apple,iphone13,79137.17,2018-09-24
0027459,Samsung,galaxy13,4661.82,2020-02-11
0027460,Apple,laptop256,2964.72,2019-03-16
0027461,Apple,Macbook512,45951.9,2019-06-16
0027462,Nokia,Nk320,68689.57,2018-09-27
0027463,Apple,IpadMax,85514.56,2019-03-02
0027464,Samsung,watch340,35105.11,2019-03-08
0027465,Nokia,Nk400,23066.48,2018-11-04
0027466,Samsung,galaxy11,77177.43,2019-06-26
0027467,Samsung,galaxy12,31215.78,2018-12-03
0027468,Samsung,galaxy13,86892.03,2020-03-12
0027469,Samsung,watch320,63463.71,2020-02-27
0027470,Nokia,Nk320,17445.21,2019-06-28
0027471,Nokia,Nk400,85199.4,2018-12-18
0027472,Nokia,Nk320,76707.55,2019-08-26
0027473,Samsung,galaxy10,52230.27,2019-03-11
0027474,Nokia,Nk500,28553.62,2018-05-16
0027475,Nokia,Nk500,85009.27,2020-01-10
0027476,Apple,IpadMini,46054.61,2019-10-19
0027477,Nokia,Nk320,9247.76,2018-12-08
0027478,Samsung,watch340,31426.64,2019-10-29
0027479,Apple,iphone11,85813.37,2019-09-13
0027480,Nokia,Nk320,10981.65,2019-02-02
0027481,Apple,IpadMax,75100.17,2018-05-05
0027482,Apple,IpadMini,66090.95,2019-08-15
0027483,Nokia,Nk320,94221.62,2019-10-12
0027484,Samsung,galaxy13,9557.42,2019-05-12
0027485,Apple,iphoneSE,44519.68,2019-05-31
0027486,Apple,iphone13,38525.66,2018-06-15
0027487,Nokia,Nk320,62729.37,2019-02-24
0027488,Apple,IpadMini,98438.58,2019-05-24
0027489,Apple,Macbook512,66967.07,2020-01-04
0027490,Samsung,galaxy12,45577.29,2018-08-09
0027491,Nokia,Nk500,65754.77,2019-04-15
0027492,Samsung,galaxy13,61132.71,2018-06-25
0027493,Apple,iphoneSE,2397.1,2018-07-30
0027494,Apple,Macbook512,70769.51,2018-06-05
0027495,Apple,iphone11,15128.87,2019-07-27
0027496,Nokia,Nk400,85187.75,2019-06-29
0027497,Samsung,watch320,87502.86,2020-02-03
0027498,Nokia,Nk500,88791.77,2019-10-07
0027499,Nokia,Nk400,36440.51,2019-12-10
0027500,Samsung,galaxy11,75492.86,2019-04-10
0027501,Samsung,watch320,56459.67,2018-05-16
0027502,Nokia,Nk400,43155.68,2019-01-12
0027503,Nokia,Nk500,56999.01,2019-06-29
0027504,Nokia,Nk400,60210.0,2018-11-19
0027505,Nokia,Nk500,79518.06,2020-03-04
0027506,Samsung,galaxy10,70131.55,2019-09-16
0027507,Nokia,Nk400,41361.41,2019-09-08
0027508,Nokia,Nk400,68168.11,2018-10-12
0027509,Nokia,Nk500,58179.76,2019-01-02
0027510,Samsung,watch340,14924.73,2020-04-22
0027511,Nokia,Nk400,54412.6,2019-12-02
0027512,Apple,iphone11,70208.64,2020-01-15
0027513,Samsung,watch320,44359.5,2019-02-21
0027514,Samsung,watch320,68240.23,2019-12-08
0027515,Samsung,galaxy13,9441.52,2019-01-05
0027516,Nokia,Nk320,37013.39,2018-10-01
0027517,Apple,IpadMini,34221.74,2018-06-15
0027518,Apple,iphone13,57236.36,2019-11-26
0027519,Apple,Macbook512,3985.79,2018-07-23
0027520,Nokia,Nk320,26941.18,2020-02-26
0027521,Nokia,Nk400,88329.74,2020-04-27
0027522,Samsung,galaxy11,6667.05,2019-05-15
0027523,Apple,IpadMini,31427.61,2020-02-19
0027524,Samsung,galaxy13,66420.77,2020-04-24
0027525,Apple,iphoneSE,90058.94,2018-07-30
0027526,Samsung,watch340,10712.22,2018-12-08
0027527,Samsung,galaxy11,18781.3,2019-11-12
0027528,Nokia,Nk400,45538.51,2019-07-28
0027529,Samsung,watch320,16486.85,2020-04-04
0027530,Apple,iphone12,61812.72,2018-07-24
0027531,Samsung,watch340,46910.74,2018-11-04
0027532,Nokia,Nk500,30312.06,2018-05-13
0027533,Samsung,galaxy13,24042.35,2019-04-26
0027534,Nokia,Nk500,38024.94,2020-02-07
0027535,Nokia,Nk500,71382.29,2019-08-05
0027536,Samsung,galaxy13,28397.85,2020-02-07
0027537,Samsung,galaxy13,28032.54,2020-04-08
0027538,Nokia,Nk400,67729.56,2019-04-03
0027539,Samsung,galaxy10,52074.15,2019-06-18
0027540,Apple,iphoneSE,39313.96,2020-02-09
0027541,Apple,iphone11,61448.59,2019-08-25
0027542,Apple,iphone11,59850.29,2019-07-13
0027543,Samsung,galaxy12,8562.11,2020-03-04
0027544,Samsung,watch340,37060.32,2019-02-02
0027545,Samsung,watch340,34357.44,2018-08-10
0027546,Nokia,Nk500,3237.61,2019-11-02
0027547,Apple,laptop256,28603.61,2019-08-05
0027548,Nokia,Nk500,70186.34,2019-11-16
0027549,Samsung,galaxy12,7381.72,2018-05-25
0027550,Nokia,Nk400,43547.7,2019-06-11
0027551,Samsung,galaxy12,87949.65,2019-07-17
0027552,Nokia,Nk320,59582.59,2019-03-27
0027553,Nokia,Nk500,30439.45,2019-10-10
0027554,Apple,IpadMax,2511.44,2018-10-17
0027555,Apple,laptop256,47744.87,2018-11-02
0027556,Samsung,galaxy12,61453.66,2019-01-07
0027557,Apple,laptop256,98822.65,2018-10-29
0027558,Samsung,galaxy10,91073.29,2019-06-25
0027559,Nokia,Nk320,89283.15,2018-11-21
0027560,Nokia,Nk400,62372.39,2019-08-30
0027561,Apple,Macbook512,47198.16,2020-01-29
0027562,Nokia,Nk500,72624.38,2018-12-29
0027563,Apple,iphone13,11562.56,2019-05-13
0027564,Nokia,Nk400,38245.88,2018-05-28
0027565,Nokia,Nk320,76045.43,2018-09-04
0027566,Nokia,Nk320,43314.04,2019-06-06
0027567,Apple,IpadMini,83511.16,2018-12-26
0027568,Samsung,galaxy12,51571.36,2019-09-30
0027569,Samsung,galaxy13,11418.14,2020-03-01
0027570,Nokia,Nk500,51740.83,2019-04-21
0027571,Samsung,watch320,84054.31,2018-08-29
0027572,Nokia,Nk400,31548.86,2019-05-10
0027573,Apple,iphoneSE,87033.18,2018-12-18
0027574,Nokia,Nk400,70923.75,2018-12-17
0027575,Apple,Macbook512,53213.18,2019-05-19
0027576,Apple,iphone13,73156.29,2018-06-06
0027577,Samsung,watch340,72642.91,2019-11-12
0027578,Nokia,Nk400,47045.57,2019-11-14
0027579,Nokia,Nk500,60461.33,2020-04-02
0027580,Nokia,Nk500,70138.3,2019-11-29
0027581,Nokia,Nk320,95396.76,2019-03-11
0027582,Apple,iphone13,42952.03,2018-08-19
0027583,Samsung,galaxy11,13042.69,2019-11-14
0027584,Nokia,Nk320,10001.27,2019-11-19
0027585,Nokia,Nk320,73844.18,2019-06-10
0027586,Apple,iphone11,96668.59,2019-12-26
0027587,Nokia,Nk500,53104.13,2019-06-21
0027588,Nokia,Nk500,57882.01,2018-09-09
0027589,Nokia,Nk320,52351.98,2019-08-04
0027590,Samsung,galaxy10,27622.69,2020-03-29
0027591,Apple,iphone11,22895.69,2018-05-12
0027592,Apple,iphoneSE,98515.9,2019-07-09
0027593,Nokia,Nk400,42458.05,2018-10-19
0027594,Samsung,galaxy11,66368.02,2018-05-30
0027595,Nokia,Nk500,58357.64,2018-05-20
0027596,Apple,IpadMini,85452.28,2019-01-16
0027597,Nokia,Nk320,35427.66,2019-04-19
0027598,Apple,iphone13,67930.87,2019-06-27
0027599,Nokia,Nk400,31933.92,2019-03-18
0027600,Samsung,watch320,45096.76,2019-08-31
0027601,Nokia,Nk320,9451.6,2018-09-18
0027602,Samsung,galaxy10,5025.31,2018-11-22
0027603,Apple,iphoneSE,11916.93,2019-05-30
0027604,Nokia,Nk320,89179.4,2020-03-10
0027605,Apple,IpadMini,40208.3,2018-10-07
0027606,Nokia,Nk500,82584.34,2019-04-16
0027607,Samsung,watch320,6531.7,2019-09-04
0027608,Nokia,Nk320,52198.16,2019-10-05
0027609,Samsung,galaxy11,44850.64,2020-03-29
